WMC,DIT,NOC,CBO,RFC,LCOM,Ca,Ce,NPM,LCOM3,LOC,DAM,MOA,MFA,CAM,IC,CBM,AMC,AVG_CC,MAX_CC,PORTRAIT,FAULTY
2,1,0,2,2,1,0,2,2,2,2,0,0,0,1,0,0,0,452,1,0,NotFaulty
1,1,0,3,1,0,0,3,1,2,1,0,0,0,1,0,0,0,906,1,0,NotFaulty
2,1,0,2,2,1,0,2,2,2,2,0,0,0,1,0,0,0,454,1,0,NotFaulty
17,1,0,5,28,132,0,5,15,0.9375,102,1,0,0,0.2813,0,0,4.8824,54,2,0,NotFaulty
9,1,0,5,25,24,0,5,9,0.625,110,1,0,0,0.2381,0,0,11,104,4,0.0015,NotFaulty
27,1,0,7,63,197,0,7,21,0.8205,823,1,0,0,0.2019,0,0,29.037,38,14,0.0004,NotFaulty
11,1,0,9,27,33,0,9,10,0.8625,154,0.625,2,0,0.2338,0,0,12.2727,95,5,0,NotFaulty
3,1,0,6,9,3,0,6,2,2,19,0,0,0,0.6667,0,0,5.3333,349,1,0,NotFaulty
46,1,0,18,97,627,0,18,29,0.7048,1308,0.7143,0,0,0.2089,0,0,27.2826,25,9,0.002,NotFaulty
5,1,0,4,16,6,0,4,5,0.375,75,1,0,0,0.6,0,0,13.6,233,3,0.002,NotFaulty
5,1,0,5,14,2,0,5,5,0.375,56,1,0,0,0.4667,0,0,9.8,234,3,0.002,NotFaulty
8,1,0,3,18,10,0,3,7,0.6571,108,1,0,0,0.4,0,0,11.875,148,4,0.0002,NotFaulty
9,1,0,4,19,28,0,4,9,0.6875,91,1,0,0,0.2381,0,0,8.8889,133,3,0.002,NotFaulty
5,1,0,4,16,6,0,4,5,0.375,77,1,0,0,0.4667,0,0,14,241,3,0.002,NotFaulty
1,1,0,1,3,0,0,1,0,2,35,0,0,0,0,0,0,33,1207,1,0,NotFaulty
6,1,0,5,18,7,0,5,6,0.65,163,1,0,0,0.3333,1,1,25.5,203,5,0.002,NotFaulty
6,1,0,4,15,7,0,4,6,0.65,106,1,0,0,0.3333,0,0,16,205,5,0.002,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1232,1,0,NotFaulty
3,1,0,1,3,3,0,1,3,2,3,0,0,0,0.5556,0,0,0,411,1,0,NotFaulty
3,1,0,1,9,1,0,1,3,0.5,28,1,0,0,0.8333,0,0,8,413,2,0,NotFaulty
2,1,0,3,4,0,0,3,2,0,15,1,0,0,0.75,0,0,6,620,1,0,NotFaulty
4,1,0,2,4,6,0,2,4,2,4,0,0,0,1,0,0,0,311,1,0,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,1,0,0,0,623,1,0,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,624,1,0,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1250,1,0,NotFaulty
0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
1,1,0,3,1,0,0,3,1,2,1,0,0,0,1,0,0,0,1251,1,0,NotFaulty
1,1,0,1,3,0,0,1,0,2,35,0,0,0,0,0,0,33,1252,1,0,NotFaulty
9,1,0,7,15,36,0,7,9,2,110,0,0,0,0.5556,0,0,11.2222,140,7,0.002,NotFaulty
1,1,0,1,3,0,0,1,0,2,35,0,0,0,0,0,0,33,1268,1,0,NotFaulty
23,1,0,16,42,251,0,16,22,0.9091,314,1,0,0,0.3636,0,0,12.6087,56,11,0.002,NotFaulty
1,1,0,1,3,0,0,1,0,2,35,0,0,0,0,0,0,33,1309,1,0,NotFaulty
15,1,0,15,33,103,0,15,14,0.8571,208,1,0,0,0.3571,0,0,12.8,89,11,0.002,NotFaulty
11,1,0,9,27,33,0,9,10,0.8429,154,0.8571,0,0,0.2338,0,0,12.3636,122,5,0,NotFaulty
39,1,0,19,84,617,0,19,29,0.8728,846,0.8333,0,0,0.1711,0,0,20.5385,36,8,0.002,NotFaulty
1,1,0,1,3,0,0,1,0,2,35,0,0,0,0,0,0,33,1431,1,0,NotFaulty
6,1,0,6,18,9,0,6,6,0.5333,144,1,0,0,0.375,1,1,22.5,240,5,0.002,NotFaulty
6,1,0,5,16,9,0,5,6,0.5333,96,1,0,0,0.375,0,0,14.5,242,4,0.002,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1454,1,0,NotFaulty
9,1,0,2,9,36,0,2,9,2,9,0,0,0,0.2778,0,0,0,162,1,0,NotFaulty
17,1,0,4,17,136,0,4,17,2,17,0,0,0,0.2647,0,0,0,87,1,0,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1481,1,0,NotFaulty
4,1,0,0,9,0,0,0,3,0.2222,80,1,0,0,0.625,0,0,18.25,372,3,0,NotFaulty
2,1,0,4,5,0,0,4,1,0,16,0,0,0,0.6667,0,0,6.5,746,1,0,NotFaulty
27,3,0,11,76,41,0,11,26,0.6154,755,1,0,0.4419,0.1577,3,14,26.7778,57,6,0.002,NotFaulty
3,1,0,3,9,0,0,3,1,0.5,95,0,0,0,0.6667,0,0,30,521,6,0,NotFaulty
25,1,0,10,66,176,0,10,18,0.8208,697,0.7,0,0,0.1708,0,0,26.48,65,18,0,NotFaulty
2,1,0,3,4,0,0,3,1,0,15,0,0,0,0.6667,0,0,6,823,1,0,NotFaulty
4,1,0,9,6,4,0,9,4,0.3333,28,1,0,0,0.75,0,0,5.75,412,1,0,NotFaulty
5,1,0,9,6,8,0,9,5,0.25,31,1,0,0,0.8,0,0,5,331,1,0,NotFaulty
9,2,0,0,24,12,0,0,9,0.6563,146,0.75,0,0,0.3111,1,1,14.7778,186,7,0.002,NotFaulty
2,1,0,2,2,1,0,2,2,2,2,0,0,0,1,0,0,0,839,1,0,NotFaulty
6,1,0,3,12,0,0,3,0,0.2,41,1,0,0,0.4,0,0,5.6667,281,2,0,NotFaulty
1,1,0,3,1,0,0,3,1,2,1,0,0,0,1,0,0,0,1688,1,0,NotFaulty
1,1,0,1,3,0,0,1,0,2,35,0,0,0,0,0,0,33,1689,1,0,NotFaulty
2,1,0,2,2,1,0,2,2,2,2,0,0,0,1,0,0,0,845,1,0,NotFaulty
1,1,0,3,1,0,0,3,1,2,1,0,0,0,1,0,0,0,1692,1,0,NotFaulty
1,1,0,1,3,0,0,1,0,2,35,0,0,0,0,0,0,33,1693,1,0,NotFaulty
1,1,0,3,1,0,0,3,1,2,1,0,0,0,1,0,0,0,1694,1,0,NotFaulty
7,1,0,2,7,21,0,2,7,2,7,0,0,0,0.4643,0,0,0,243,1,0,NotFaulty
22,1,0,3,22,231,0,3,22,2,22,0,0,0,0.2143,0,0,0,78,1,0,NotFaulty
1,1,0,3,1,0,0,3,1,2,1,0,0,0,1,0,0,0,1724,1,0,NotFaulty
3,1,0,2,3,3,0,2,3,2,3,0,0,0,1,0,0,0,575,1,0,NotFaulty
7,1,0,1,7,21,0,1,7,2,7,0,0,0,0.5238,0,0,0,247,1,0,NotFaulty
1,1,0,3,1,0,0,3,1,2,1,0,0,0,1,0,0,0,1735,1,0,NotFaulty
3,1,0,2,3,3,0,2,3,2,3,0,0,0,1,0,0,0,579,1,0,NotFaulty
15,1,0,1,15,105,0,1,15,2,15,0,0,0,0.5111,0,0,0,116,1,0,NotFaulty
2,1,0,3,7,0,0,3,1,0.5,28,0,0,0,0.8333,0,0,12,878,2,0,NotFaulty
2,1,0,8,10,0,0,8,1,0,56,0,0,0,0.625,0,0,26,879,2,0,NotFaulty
2,1,0,15,32,0,0,15,1,0,175,0,0,0,0.7,0,0,84.5,884,8,0,NotFaulty
2,1,0,5,8,0,0,5,1,0,41,0,0,0,0.75,0,0,18,886,3,0,NotFaulty
2,1,0,3,7,0,0,3,1,0.5,28,0,0,0,0.8333,0,0,12,887,2,0,NotFaulty
2,1,0,3,7,0,0,3,1,0,26,0,0,0,0.6667,0,0,11.5,889,2,0,NotFaulty
2,1,0,5,6,0,0,5,1,0.5,23,0,0,0,0.8333,0,0,9.5,890,1,0,NotFaulty
2,1,0,3,7,0,0,3,1,0,26,0,0,0,0.6667,0,0,11.5,891,2,0,NotFaulty
2,1,0,5,6,0,0,5,1,0.5,23,0,0,0,0.8333,0,0,9.5,892,1,0,NotFaulty
2,1,0,4,8,0,0,4,1,0,31,0,0,0,0.6667,0,0,14,894,2,0,NotFaulty
2,1,0,5,6,0,0,5,1,0.5,23,0,0,0,0.8333,0,0,9.5,895,1,0,NotFaulty
4,1,0,8,7,0,0,8,4,0.1667,35,1,0,0,0.5833,0,0,7.25,448,1,0,NotFaulty
1,1,0,1,3,0,0,1,0,2,35,0,0,0,0,0,0,33,1795,1,0,NotFaulty
36,1,0,7,72,104,0,7,35,0.849,364,1,0,0,0.1439,0,0,8.9167,51,8,0.002,NotFaulty
32,1,0,2,52,0,0,2,32,0,188,1,0,0,0.2188,0,0,4.8438,58,1,0,NotFaulty
6,1,0,11,16,11,0,11,6,0.55,121,1,0,0,0.5417,0,0,18.5,314,5,0.002,NotFaulty
2,1,0,3,6,0,0,3,1,0.5,25,0,0,0,0.8333,0,0,10.5,944,2,0,NotFaulty
1,1,0,1,3,0,0,1,0,2,35,0,0,0,0,0,0,33,1890,1,0,NotFaulty
9,1,0,13,57,22,0,13,1,0.7969,453,0.625,0,0,0.2857,0,0,48.4444,214,10,0,NotFaulty
2,1,0,8,9,0,0,8,1,0,52,1,0,0,0.6667,0,0,24,965,2,0,NotFaulty
2,1,0,2,5,0,0,2,1,0,21,0,0,0,0.75,0,0,9,966,1,0,NotFaulty
6,1,0,1,6,15,0,1,6,2,6,0,0,0,0.75,0,0,0,323,1,0,NotFaulty
5,1,0,11,13,6,0,11,5,0.375,71,1,0,0,0.5,0,0,12.8,389,3,0.002,NotFaulty
1,1,0,1,3,0,0,1,0,2,35,0,0,0,0,0,0,33,1947,1,0,NotFaulty
2,1,0,6,13,0,0,6,1,0,101,0.6667,0,0,0.625,0,0,48,976,5,0,NotFaulty
21,1,0,19,115,138,0,19,1,0.8233,1229,0.8667,0,0,0.2929,0,0,56.8095,97,14,0.0013,NotFaulty
2,1,0,3,24,1,0,3,0,2,256,0,0,0,1,0,0,127,1039,20,0,NotFaulty
2,1,0,2,12,0,0,2,1,0.6667,74,0,0,0,1,0,0,34.5,1042,5,0,NotFaulty
4,1,0,4,41,4,0,4,1,1.0833,372,0.5,0,0,0.3333,0,0,91,534,39,0,NotFaulty
6,1,0,11,14,11,0,11,6,0.4667,93,0.6667,0,0,0.5,0,0,14,357,4,0,NotFaulty
1,1,0,1,3,0,0,1,0,2,35,0,0,0,0,0,0,33,2147,1,0,NotFaulty
4,1,0,13,25,0,0,13,1,0.2222,164,0.6667,0,0,0.4,0,0,39.25,538,3,0,NotFaulty
2,1,0,2,5,0,0,2,1,0,21,0,0,0,0.75,0,0,9,1078,1,0,NotFaulty
10,1,0,3,10,45,0,3,10,2,10,0,0,0,0.375,0,0,0,216,1,0,NotFaulty
2,1,0,7,17,0,0,7,1,0,142,0.75,0,0,0.6,0,0,68,1089,10,0,NotFaulty
20,1,0,23,116,114,0,23,1,0.8333,1254,0.8333,0,0,0.2932,0,0,60.8,114,13,0.0015,NotFaulty
3,1,0,2,13,1,0,2,0,0.75,36,0.5,0,0,0.5,0,0,10.3333,762,1,0,NotFaulty
4,1,0,0,10,0,0,0,0,0.8333,141,1,0,0,0.5,0,0,33.75,575,7,0.002,NotFaulty
7,1,0,1,8,21,0,1,6,2,21,0,0,0,0.3571,0,0,2,329,1,0,NotFaulty
7,1,0,4,13,0,0,4,6,0.6667,69,0.6667,0,0,0.2857,0,0,8.4286,331,3,0,NotFaulty
7,1,0,4,15,0,0,4,6,0.625,97,0.25,0,0,0.2653,0,0,12.2857,332,3,0,NotFaulty
1,1,0,1,3,0,0,1,0,2,14,0,0,0,1,0,0,10,2330,1,0,NotFaulty
1,3,0,2,2,0,0,2,0,2,13,0,1,1,1,0,0,10,2331,1,0,NotFaulty
6,1,0,0,6,15,0,0,6,2,6,0,0,0,0.375,0,0,0,389,1,0,NotFaulty
7,1,0,2,13,0,0,2,6,0.6111,61,0,0,0,0.2857,0,0,7.2857,335,2,0,NotFaulty
8,1,0,9,35,16,0,9,0,0.881,274,0.6667,0,0,0.2857,0,0,32.5,295,6,0.002,NotFaulty
4,1,0,9,8,2,0,9,4,0.5,46,0.5,0,0,0.5833,0,0,10,592,2,0,NotFaulty
1,1,0,1,3,0,0,1,0,2,35,0,0,0,0,0,0,33,2372,1,0,NotFaulty
4,1,0,9,8,2,0,9,4,0.5,46,0.5,0,0,0.5833,0,0,10,594,2,0,NotFaulty
1,1,0,1,3,0,0,1,0,2,35,0,0,0,0,0,0,33,2378,1,0,NotFaulty
6,1,0,8,55,13,0,8,1,0.8,348,1,0,0,0.3889,0,0,56.8333,400,6,0.002,NotFaulty
5,1,0,10,8,6,0,10,5,0.5833,67,0.6667,0,0,0.6,0,0,11.8,481,3,0,NotFaulty
1,1,0,1,3,0,0,1,0,2,35,0,0,0,0,0,0,33,2410,1,0,NotFaulty
2,1,0,14,26,0,0,14,1,0,124,0.5,0,0,0.6667,0,0,60,1208,6,0,NotFaulty
6,1,0,10,54,11,0,10,1,0.8,397,1,0,0,0.44,0,0,64.8333,408,11,0.0043,NotFaulty
1,1,0,2,4,0,0,2,1,2,8,0,0,0,1,0,0,7,2451,1,0,NotFaulty
3,1,0,4,8,1,0,4,3,0.5,31,1,0,0,0.8333,0,0,9,818,2,0.002,NotFaulty
1,1,0,2,4,0,0,2,1,2,8,0,0,0,1,0,0,7,2456,1,0,NotFaulty
30,1,0,4,48,435,0,4,24,1.0345,809,1,0,0,0.3762,0,0,25.8,83,10,0,NotFaulty
4,2,0,1,7,4,0,1,2,0.8095,2375,0.1429,4,0.8667,0.4,1,1,591,629,1,0.002,NotFaulty
4,4,0,0,8,6,0,0,4,1.3333,21,1,0,1,0.6667,0,0,4,630,1,0,NotFaulty
2,1,0,5,4,0,0,5,1,0.3333,23,0,0,0,0.6,0,0,9,1262,1,0,NotFaulty
1,1,0,1,3,0,0,1,0,2,28,0,0,0,0,0,0,26,2525,1,0,NotFaulty
1,1,0,1,3,0,0,1,0,2,35,0,0,0,0,0,0,33,2526,1,0,NotFaulty
4,1,0,5,12,6,0,5,0,2,66,0,0,0,0.4,0,0,15.5,633,2,0.002,NotFaulty
4,2,0,1,7,4,0,1,2,0.9333,67,0.2,5,0.8667,0.4444,1,1,14.5,634,1,0.002,NotFaulty
6,1,0,10,14,11,0,10,3,0.4,73,0,0,0,0.4667,0,0,10.8333,424,5,0,NotFaulty
13,1,0,12,47,32,0,12,7,0.6458,260,0.75,0,0,0.3462,0,0,18.6923,197,5,0.002,NotFaulty
8,1,0,1,8,28,0,1,8,2,8,0,0,0,0.4167,0,0,0,322,1,0,NotFaulty
4,4,0,0,8,6,0,0,4,1.3333,21,1,0,1,0.6667,0,0,4,646,1,0,NotFaulty
4,1,0,3,6,6,0,3,2,1,18,0,0,0,0.6667,0,0,3.25,647,1,0,NotFaulty
1,2,0,0,2,0,0,0,0,2,5,1,0,0,1,0,0,3,2589,1,0,NotFaulty
4,3,0,0,8,6,0,0,4,1.3333,21,1,0,1,0.6667,0,0,4,648,1,0,NotFaulty
3,1,0,2,5,3,0,2,2,2,46,0,0,0,0.3333,0,0,14.3333,865,1,0,NotFaulty
4,3,0,0,8,6,0,0,4,1.3333,21,1,0,1,0.6667,0,0,4,650,1,0,NotFaulty
5,1,0,0,7,8,0,0,2,1,28,0.5,1,0,0.5,0,0,4.2,521,1,0,NotFaulty
24,1,0,0,24,276,0,0,24,2,24,0,0,0,0.25,0,0,0,109,1,0,NotFaulty
1,4,0,0,4,0,0,0,0,2,11,1,0,1,1,0,0,9,2630,1,0.002,NotFaulty
6,1,0,3,43,11,0,3,3,0.8,444,1,0,0,0.5,0,0,72.5,445,25,0.002,NotFaulty
10,1,0,3,47,15,0,3,4,0.6667,470,1,0,0,0.3,0,0,45.8,272,23,0.002,NotFaulty
1,1,0,0,2,0,0,0,0,2,15,0,0,0,1,0,0,3,2729,1,0,NotFaulty
32,1,0,3,64,456,0,3,30,0.9124,685,1,0,0,0.1895,1,1,19.9688,88,16,0.002,NotFaulty
4,1,0,2,7,2,0,2,4,0.3333,37,1,0,0,0.75,0,0,7.75,706,3,0,NotFaulty
14,1,0,5,27,0,0,5,14,0.2308,83,1,0,0,0.3571,0,0,4.8571,202,1,0.002,NotFaulty
22,1,0,7,58,131,0,7,20,0.7619,254,1,0,0,0.1919,0,0,10.3636,130,4,0.002,NotFaulty
14,1,0,3,18,91,0,3,13,2,53,0,0,0,0.3571,0,0,2.7857,206,1,0,NotFaulty
4,1,0,3,5,6,0,3,3,1,10,0,0,0,0.6667,0,0,1.25,722,1,0,NotFaulty
11,1,0,1,11,55,0,1,11,2,11,0,0,0,0.4773,0,0,0,263,1,0,NotFaulty
4,1,0,9,10,2,0,9,4,0.6667,48,0.5,0,0,0.5625,0,0,10,726,1,0.002,NotFaulty
5,1,0,2,19,10,0,2,0,1.2045,216,0,0,0,0.3333,0,0,40,588,16,0,NotFaulty
1,1,0,1,3,0,0,1,0,2,21,0,0,0,0,0,0,19,2942,1,0,NotFaulty
10,1,0,1,14,27,0,1,7,0.8333,102,0,3,0,0.3,0,0,8.6,295,2,0,NotFaulty
1,1,0,0,2,0,0,0,0,2,69,0,0,0,1,0,0,3,2954,1,0,NotFaulty
1,1,0,0,2,0,0,0,0,2,33,0,0,0,1,0,0,3,2955,1,0,NotFaulty
39,1,0,9,79,697,0,9,21,0.8596,808,1,0,0,0.2468,0,0,19.641,78,10,0.002,NotFaulty
19,1,0,2,19,171,0,2,19,2,19,0,0,0,0.2171,0,0,0,161,1,0,NotFaulty
1,1,0,1,3,0,0,1,0,2,91,0,0,0,0,0,0,89,3076,1,0,NotFaulty
4,2,0,1,7,4,0,1,2,0.9744,155,0.0769,13,0.8667,0.4444,1,1,34.5,770,1,0,NotFaulty
9,1,0,0,24,32,0,0,8,0.8977,240,0.1818,9,0,0.375,1,1,24.4444,344,6,0.002,NotFaulty
4,1,0,2,4,6,0,2,4,2,4,0,0,0,0.5,0,0,0,775,1,0,NotFaulty
2,1,0,2,2,1,0,2,2,2,2,0,0,0,0.75,0,0,0,1552,1,0,NotFaulty
10,1,0,0,21,33,0,0,9,0.8675,639,0.0385,50,0,0.3111,1,1,57.7,317,58,0.0021,NotFaulty
4,1,0,6,9,2,0,6,4,0.3333,40,1,0,0,0.5625,0,0,8.5,795,1,0.002,NotFaulty
16,1,0,0,38,94,0,0,15,0.6,343,0.75,2,0,0.2889,1,1,19.9375,201,8,0.0015,NotFaulty
17,1,0,1,41,112,0,1,14,0.7891,621,1,0,0,0.3088,0,0,35.0588,193,17,0.002,NotFaulty
1,1,0,0,2,0,0,0,0,2,12,0,0,0,1,0,0,9,3288,1,0,NotFaulty
7,1,0,2,24,15,0,2,6,0.2778,158,1,0,0,0.619,0,0,21.1429,471,4,0.002,NotFaulty
10,1,0,4,26,41,0,4,10,0.5,116,1,0,0,0.375,0,0,10.4,331,4,0.002,NotFaulty
8,1,0,3,9,28,0,3,7,1,16,0,1,0,0.4286,0,0,0.875,415,1,0,NotFaulty
1,4,0,0,2,0,0,0,0,2,6,1,0,1,1,0,0,4,3326,1,0,NotFaulty
5,1,0,1,10,2,0,1,3,0.6786,1577,1,0,0,0.5833,0,0,313,667,4,0.0004,NotFaulty
1,1,0,1,3,0,0,1,0,2,35,0,0,0,0,0,0,33,3337,1,0,NotFaulty
4,2,0,1,7,4,0,1,2,0.9333,67,0.2,5,0.8667,0.4444,1,1,14.5,835,1,0,NotFaulty
10,1,0,4,11,35,0,4,8,0.9074,54,1,0,0,0.2571,0,0,3.8,335,1,0,NotFaulty
2,1,0,6,11,1,0,6,2,2,55,0,0,0,0.5833,0,0,26.5,1678,4,0.0002,NotFaulty
7,1,0,1,8,11,0,1,7,0.7778,37,1,0,0,0.3571,0,0,3.8571,480,1,0.001,NotFaulty
4,2,0,1,7,4,0,1,2,0.9524,89,0.1429,7,0.8667,0.4444,1,1,19.5,841,1,0.0002,NotFaulty
2,4,0,0,4,1,0,0,2,2,12,1,0,1,0.8333,0,0,4.5,1684,1,0,NotFaulty
7,1,0,5,13,11,0,5,5,0.7778,137,1,0,0,0.3333,0,0,18.1429,483,6,0,NotFaulty
3,1,0,12,14,1,0,12,3,0.5,83,1,0,0,0.4667,0,0,25.6667,1130,4,0.0004,NotFaulty
6,1,0,4,14,15,0,4,0,2,71,0,0,0,0.3333,0,0,10.8333,566,2,0,NotFaulty
5,2,0,1,13,6,0,1,3,0.8,95,0.2,5,0.8125,0.4167,1,1,17,681,4,0.0008,NotFaulty
3,1,0,6,9,3,0,6,1,2,41,0,0,0,0.5333,0,0,12.6667,1137,4,0.002,NotFaulty
3,1,0,7,10,3,0,7,1,2,43,0,0,0,0.5333,0,0,13.3333,1139,4,0.002,NotFaulty
1,3,0,0,2,0,0,0,0,2,5,1,0,1,1,0,0,3,3418,1,0,NotFaulty
137,1,0,6,207,4992,0,6,131,0.7702,1077,0.75,1,0,0.1181,1,1,6.8321,26,2,0.002,NotFaulty
4,5,0,0,8,6,0,0,4,1.3333,21,1,0,1,0.6667,0,0,4,894,1,0,NotFaulty
4,2,0,1,7,4,0,1,2,0.6667,23,1,1,0.8667,0.4444,1,1,4.5,895,1,0.002,NotFaulty
1,1,0,0,2,0,0,0,0,2,48,0,0,0,1,0,0,3,3582,1,0,NotFaulty
1,1,0,0,2,0,0,0,0,2,46,0,0,0,1,0,0,3,3583,1,0,NotFaulty
1,1,0,0,2,0,0,0,0,2,4,0,0,0,1,0,0,3,3584,1,0,NotFaulty
3,1,0,1,14,1,0,1,1,0.9583,174,0.0833,0,0,0.5,0,0,53,1196,4,0,NotFaulty
3,1,0,1,6,1,0,1,1,0.8068,246,0,0,0,0.5,0,0,66.3333,1203,19,0,NotFaulty
3,1,0,1,10,1,0,1,1,0.5,39,0,0,0,0.5,0,0,11.6667,1205,3,0,NotFaulty
2,1,0,1,6,0,0,1,1,0,36,1,0,0,0.625,0,0,16,1809,2,0,NotFaulty
2,1,0,1,5,0,0,1,1,0,21,1,0,0,0.6667,0,0,9,1810,1,0,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,3622,1,0,NotFaulty
7,1,0,5,17,21,0,5,5,2,90,0,0,0,0.5,0,0,11.8571,518,3,0,NotFaulty
4,3,0,1,19,0,0,1,0,0.3333,84,1,0,0.9667,0.4375,1,3,19.75,910,5,0.0031,NotFaulty
3,3,0,0,13,3,0,0,0,1.5,42,0,0,0.9701,0.5556,1,5,12.3333,1215,4,0.002,NotFaulty
1,1,0,1,3,0,0,1,0,2,21,0,0,0,0,0,0,19,3647,1,0,NotFaulty
4,2,0,1,7,4,0,1,2,0.8889,45,0.3333,3,0.8667,0.4444,1,1,9.5,912,1,0.002,NotFaulty
29,2,0,3,66,0,0,3,29,0.6071,250,1,0,0.2647,0.2644,1,2,7.5172,127,4,0.002,NotFaulty
20,2,0,4,54,0,0,4,20,0.4474,186,1,0,0.2174,0.195,1,1,8.2,185,4,0.002,NotFaulty
15,1,0,0,32,15,0,0,12,0.3571,112,1,0,0,0.4,0,0,6.4,248,2,0.0004,NotFaulty
2,3,0,0,3,1,0,0,0,2,10,0,0,0.9474,0.75,1,5,4,1863,1,0.002,NotFaulty
10,1,0,4,21,23,0,4,10,0.7222,140,1,0,0,0.375,0,0,12.6,374,3,0.0004,NotFaulty
4,1,0,2,12,0,0,2,4,0,58,1,0,0,0.75,0,0,13.25,936,2,0,NotFaulty
14,1,0,3,33,0,0,3,12,0.5385,127,1,0,0,0.3571,0,0,7.9286,268,2,0.0021,NotFaulty
2,1,0,1,5,1,0,1,2,2,9,0,0,0,1,0,0,3.5,1881,1,0,NotFaulty
4,1,0,2,11,0,0,2,4,0,44,1,0,0,0.75,0,0,9.75,941,1,0,NotFaulty
7,1,0,3,17,9,0,3,7,0.5,92,1,0,0,0.5714,0,0,11.8571,539,2,0.0004,NotFaulty
7,1,0,0,8,3,0,0,7,0.6667,43,1,0,0,0.5714,0,0,4.7143,540,1,0,NotFaulty
16,1,0,3,50,8,0,3,14,0.5333,312,1,0,0,0.4688,0,0,18.375,238,4,0,NotFaulty
8,1,0,1,18,28,0,1,0,1.1374,287,0.0385,0,0,0.3929,0,0,31.625,478,7,0,NotFaulty
8,1,0,1,8,28,0,1,8,2,8,0,0,0,0.375,0,0,0,479,1,0,NotFaulty
3,1,0,6,8,0,0,6,3,0.5,30,1,0,0,0.7778,0,0,8.3333,1279,1,0.0004,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1919,1,0,NotFaulty
12,1,0,0,12,66,0,0,12,2,12,0,0,0,0.4583,0,0,0,320,1,0,NotFaulty
10,1,0,1,14,27,0,1,7,0.8333,102,0,3,0,0.3,0,0,8.6,386,2,0,NotFaulty
1,1,0,0,2,0,0,0,0,2,9,0,0,0,1,0,0,3,3863,1,0,NotFaulty
37,1,0,6,74,622,0,6,20,0.8519,692,1,0,0,0.1922,0,0,17.6216,106,9,0.0029,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,0.75,0,0,0,1971,1,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1972,1,0,NotFaulty
4,3,0,0,8,6,0,0,4,2,20,0,0,1,0.6667,0,0,4,987,1,0,NotFaulty
4,1,0,1,4,6,0,1,4,2,4,0,0,0,0.5,0,0,0,988,1,0,NotFaulty
7,1,0,0,8,7,0,0,7,0.7222,40,1,0,0,0.5714,0,0,4.2857,565,1,0,NotFaulty
12,1,0,1,28,0,0,1,11,0,180,1,0,0,0.6111,0,0,13.9167,332,3,0.0029,NotFaulty
1,1,0,1,3,0,0,1,0,2,28,0,0,0,0,0,0,26,3985,1,0,NotFaulty
2,1,0,5,7,0,0,5,1,0,30,1,0,0,0.625,0,0,13,1994,2,0,NotFaulty
12,1,0,0,12,66,0,0,12,1.0909,19,0,0,0,0.6944,0,0,0,333,1,0,NotFaulty
10,1,0,0,18,39,0,0,9,0.7778,161,0.2222,7,0,0.3111,1,1,14.2,401,3,0.0012,NotFaulty
4,1,0,1,4,6,0,1,4,2,4,0,0,0,0.5,0,0,0,1005,1,0,NotFaulty
10,1,0,1,10,45,0,1,10,2,10,0,0,0,0.375,0,0,0,403,1,0,NotFaulty
5,1,0,4,13,2,0,4,3,0.625,102,0.75,0,0,0.4375,0,0,18.6,808,4,0,NotFaulty
2,1,0,3,3,1,0,3,2,2,8,0,0,0,0.75,0,0,3,2022,1,0,NotFaulty
4,1,0,3,5,0,0,3,4,0.7778,25,0.6667,0,0,0.5,0,0,4.5,1012,1,0.0021,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,4050,1,0,NotFaulty
2,1,0,3,3,1,0,3,2,2,8,0,0,0,0.75,0,0,3,2026,1,0,NotFaulty
7,1,0,11,21,9,0,11,6,0.4167,114,1,0,0,0.4571,0,0,15,581,6,0.002,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
3,1,0,0,8,0,0,0,0,0.3333,71,0.6667,0,0,1,0,0,21.6667,1359,5,0,NotFaulty
2,1,0,0,4,0,0,0,1,1,14,0,0,0,0.75,0,0,5,2039,1,0,NotFaulty
3,1,0,1,7,3,0,1,1,2,26,0,0,0,0.5,0,0,7.6667,1360,1,0,NotFaulty
