WMC,DIT,NOC,CBO,RFC,LCOM,Ca,Ce,NPM,LCOM3,LOC,DAM,MOA,MFA,CAM,IC,CBM,AMC,AVG_CC,MAX_CC,PORTRAIT,FAULTY
5,1,0,3,9,0,0,3,2,0.4583,147,0,0,0,0.6,0,0,27.2,476,9,0,NotFaulty
14,2,0,1,20,27,0,1,0,0.7051,618,0.1667,0,0.5938,0.3304,0,0,42.7143,174,8,0,NotFaulty
4,1,0,2,8,0,0,2,3,0.6667,29,0,0,0,0.5,0,0,5.75,611,1,0,Faulty
5,1,0,3,10,0,0,3,4,0.625,34,0,0,0,0.4667,0,0,5.4,490,1,0,Faulty
6,1,0,0,14,1,0,0,6,0.65,80,0,0,0,0.4583,1,1,11.6667,410,3,0,NotFaulty
14,1,0,0,15,0,0,0,9,0.4615,341,1,0,0,0.3571,0,0,23.1429,178,7,0,NotFaulty
5,1,0,2,9,0,0,2,2,0.4583,184,0.1667,0,0,0.6,0,0,34.6,501,4,0,NotFaulty
1,1,0,0,2,0,0,0,1,2,14,0,1,0,1,0,0,9,2507,1,0,NotFaulty
4,1,0,0,4,6,0,0,4,2,4,0,0,0,1,0,0,0,627,1,0,NotFaulty
10,1,0,1,22,45,0,1,10,2,66,0,0,0,0.4667,0,0,5.6,252,3,0.1779,NotFaulty
4,1,0,1,10,0,0,1,3,0.5333,81,0,0,0,0.375,0,0,18,632,2,0,Faulty
4,1,0,3,25,0,0,3,3,0.6,200,0,0,0,0.4375,0,0,47.75,636,10,0,Faulty
4,1,0,0,9,0,0,0,3,0.5556,80,0,0,0,0.625,0,0,18.25,638,4,0,Faulty
4,1,0,0,7,0,0,0,3,0.5833,57,0,0,0,0.5,0,0,12.25,639,2,0,Faulty
9,1,0,16,70,36,0,16,5,2,836,0,0,0,0.1778,0,0,91.8889,290,27,0.0014,Faulty
4,1,0,0,8,0,0,0,3,0.3333,89,1,1,0,0.6667,1,1,20.5,655,8,0,NotFaulty
6,1,0,4,11,9,0,4,6,0.2,56,1,0,0,0.3571,0,0,8.1667,438,2,0,NotFaulty
26,1,0,6,46,313,0,6,26,0.7429,441,1,0,0,0.1808,0,0,15.6923,103,9,0,NotFaulty
1,1,0,0,2,0,0,0,0,2,4,0,0,0,1,0,0,3,2686,1,0,NotFaulty
6,1,0,1,8,15,0,1,5,2,29,0,0,0,0.3889,0,0,3.8333,448,1,0,NotFaulty
6,1,0,1,9,15,0,1,5,2,52,0,0,0,0.3889,0,0,7.6667,450,3,0,NotFaulty
6,1,0,3,10,15,0,3,5,2,66,0,0,0,0.3889,0,0,10,451,2,0,NotFaulty
6,1,0,3,10,15,0,3,5,2,66,0,0,0,0.3889,0,0,10,453,2,0,NotFaulty
6,1,0,3,10,15,0,3,5,2,66,0,0,0,0.3889,0,0,10,454,2,0,NotFaulty
6,1,0,3,10,15,0,3,5,2,66,0,0,0,0.3889,0,0,10,455,2,0,NotFaulty
4,1,0,1,11,6,0,1,3,2,36,0,0,0,0.4,0,0,8,684,1,0,NotFaulty
6,1,0,1,11,15,0,1,5,2,39,0,0,0,0.3889,0,0,5.5,457,1,0,NotFaulty
6,1,0,1,9,15,0,1,5,2,30,0,0,0,0.3889,0,0,4,458,1,0,NotFaulty
6,1,0,3,13,15,0,3,5,2,81,0,0,0,0.3889,0,0,12.5,459,2,0,NotFaulty
6,1,0,1,12,9,0,1,5,0.2,57,1,0,0,0.3889,0,0,8.3333,460,2,0,NotFaulty
6,1,0,1,10,15,0,1,5,2,37,0,0,0,0.3889,0,0,5.1667,462,2,0,NotFaulty
6,1,0,1,10,15,0,1,5,2,31,0,0,0,0.3889,0,0,4.1667,463,1,0,NotFaulty
6,1,0,1,10,15,0,1,5,2,35,0,0,0,0.3889,0,0,4.8333,464,2,0,NotFaulty
4,1,0,1,6,6,0,1,3,2,17,0,0,0,0.4,0,0,3.25,697,1,0,NotFaulty
6,1,0,3,10,15,0,3,5,2,41,0,0,0,0.3889,0,0,5.8333,466,1,0,NotFaulty
3,2,0,2,4,3,0,2,0,1,17,0,0,0.8571,0.6667,1,1,4.3333,933,1,0,NotFaulty
8,1,0,7,27,0,0,7,6,0.7143,194,0.75,0,0,0.2857,1,1,22.75,352,5,0,NotFaulty
4,1,0,17,21,6,0,17,3,1,90,0,17,0,0.4667,0,0,17.25,705,1,0,NotFaulty
3,1,0,0,5,0,0,0,3,0.1667,70,0,0,0,0.8333,0,0,21.3333,942,3,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,174,0,0,0,0,0,0,0,0,0,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,57,0,0,0,0,0,0,0,0,0,0,NotFaulty
2,1,0,6,15,1,0,6,0,1,296,0,0,0,1,0,0,146,1414,2,0,NotFaulty
48,1,0,32,192,1126,0,32,7,0.9894,4872,0.5,0,0,0.2573,0,0,100.4583,66,83,0.1681,NotFaulty
6,1,0,6,25,15,0,6,5,2,159,0,0,0,0.3889,0,0,25.5,533,5,0,NotFaulty
6,1,0,1,19,5,0,1,6,0.8286,141,1,0,0,0.3333,0,0,21.3333,534,2,0,NotFaulty
2,1,0,1,17,1,0,1,2,0,83,1,0,0,0.7,0,0,37.5,1605,4,0,NotFaulty
3,3,0,2,13,1,0,2,0,0.5,42,0,0,0.9775,0.5,1,2,12.6667,1071,2,0,NotFaulty
2,3,0,2,8,0,0,2,0,0,38,0,0,0.9848,0.625,1,1,17.5,1609,2,0,NotFaulty
3,2,0,2,4,3,0,2,0,1,17,0,0,0.8571,0.6667,1,1,4.3333,1073,1,0,NotFaulty
25,1,0,11,76,268,0,11,16,0.9604,691,0.95,0,0,0.125,0,0,25.84,131,9,0.2029,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,3276,1,0,NotFaulty
24,1,0,10,79,68,0,10,22,0.8068,840,0.6667,0,0,0.2547,0,0,33.625,139,18,0,NotFaulty
7,1,0,6,21,15,0,6,6,0.4583,124,1,0,0,0.3667,0,0,16.1429,479,4,0.166,NotFaulty
1,4,0,0,2,0,0,0,1,2,5,1,0,1,1,0,0,3,3359,1,0,NotFaulty
4,1,0,2,6,0,0,2,3,0.25,94,0,0,0,0.4,0,0,20.5,841,2,0,Faulty
4,1,0,3,6,0,0,3,3,0,49,0,0,0,0.4375,0,0,10.5,842,1,0,Faulty
3,1,0,1,3,3,0,1,3,2,3,0,0,0,1,0,0,0,1124,1,0,NotFaulty
33,1,0,6,51,522,0,6,32,0.9375,473,0,0,0,0.25,0,0,13.303,103,4,0.197,Faulty
2,1,0,1,8,0,0,1,2,0,111,1,0,0,0.75,0,0,53.5,6,11,0,Faulty
6,1,0,2,13,3,0,2,6,0,61,1,0,0,0.4583,0,0,8.8333,3,2,0,NotFaulty
16,2,0,2,23,108,0,2,16,0.3556,177,1,0,0.2857,0.3594,1,2,9.875,2,2,0,NotFaulty
16,2,0,2,23,108,0,2,16,0.3556,177,1,0,0.2857,0.4792,1,2,9.875,4,2,0,NotFaulty
6,1,0,2,10,3,0,2,6,0,56,1,0,0,0.4583,0,0,8,12,2,0,NotFaulty
6,1,0,2,11,3,0,2,6,0,69,1,0,0,0.4,0,0,10,13,2,0,Faulty
1,1,0,0,2,0,0,0,0,2,4,0,0,0,1,0,0,3,81,1,0,Faulty
2,1,0,2,5,0,0,2,1,0,27,0,0,0,0.6667,0,0,12,43,5,0,NotFaulty
2,1,0,2,6,0,0,2,1,0,32,0,0,0,0.625,0,0,14,45,2,0,NotFaulty
2,1,0,4,8,0,0,4,1,0,76,0,0,0,0.625,0,0,36,48,5,0,NotFaulty
2,1,0,1,3,1,0,1,1,2,7,0,0,0,0.75,0,0,2.5,49,1,0,NotFaulty
4,1,0,2,8,0,0,2,3,0.5,29,0,0,0,0.5,0,0,5.75,25,1,0,NotFaulty
2,1,0,3,7,0,0,3,1,0,32,0,0,0,0.6667,0,0,14,52,1,0,NotFaulty
4,1,0,2,8,0,0,2,3,0.5,29,0,0,0,0.5,0,0,5.75,27,1,0,NotFaulty
2,1,0,3,8,0,0,3,1,0,45,0,0,0,0.6667,0,0,20,55,2,0,NotFaulty
4,1,0,2,8,0,0,2,3,0.5,29,0,0,0,0.5,0,0,5.75,28,1,0,NotFaulty
2,1,0,3,8,0,0,3,1,0,58,0,0,0,0.6667,0,0,26,59,3,0,NotFaulty
3,1,0,2,11,0,0,2,1,0.25,100,0,0,0,0.5333,0,0,31.6667,43,5,0,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,130,1,0,NotFaulty
3,1,0,1,3,3,0,1,3,2,3,0,0,0,0.8333,0,0,0,44,1,0,NotFaulty
10,1,0,14,35,45,0,14,9,2,140,0,0,0,0.275,0,0,13,14,3,0,NotFaulty
6,1,0,9,19,15,0,9,5,1,167,0,4,0,0.4667,0,0,25.6667,27,7,0,Faulty
6,1,0,0,6,15,0,0,6,2,6,0,0,0,1,0,0,0,28,1,0,NotFaulty
6,1,0,6,16,0,0,6,2,0.4667,321,0,0,0,0.4167,0,0,51.5,33,11,0,NotFaulty
4,1,0,1,11,0,0,1,3,0.3333,66,0,0,0,0.625,0,0,14.75,51,2,0,NotFaulty
61,2,0,6,82,1324,0,6,53,0.3867,876,1,0,0.2308,0.4672,2,8,13.2787,5,13,0,NotFaulty
9,1,0,1,18,2,0,1,7,0.5,95,0,0,0,0.3611,0,0,9.3333,39,2,0,NotFaulty
10,3,0,3,27,3,0,3,9,0.3333,145,1,0,0.6786,0.375,2,11,13.4,37,5,0,NotFaulty
31,3,0,3,59,45,0,3,30,0.35,280,1,0,0.3878,0.3484,2,12,7.9677,13,5,0,NotFaulty
9,1,0,1,17,14,0,1,7,0.75,94,0,0,0,0.4167,0,0,9,48,4,0,NotFaulty
6,1,0,7,24,5,0,7,5,0.3667,445,0.8333,0,0,0.34,0,0,72.1667,81,26,0,Faulty
61,2,0,7,83,1180,0,7,53,0.2567,902,1,0,0.2308,0.4672,2,8,13.7049,10,13,0,NotFaulty
4,1,0,0,10,4,0,0,4,0.6667,31,0,0,0,0.5,1,1,6.5,158,1,0,NotFaulty
8,2,0,2,18,0,0,2,7,0.2857,55,1,0,0.6957,0.3438,1,5,5.75,80,2,0,NotFaulty
73,2,0,28,144,2248,0,28,54,0.8639,3139,1,0,0.2,0.1144,2,8,41.6575,12,35,0.0972,Faulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
2,1,0,1,3,1,0,1,0,0,18,0,0,0,0.875,0,0,7,451,1,0,NotFaulty
2,2,0,1,4,0,0,1,1,0,14,0,0,0.9846,0.6667,0,0,5.5,452,1,0,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,453,1,0,NotFaulty
2,3,0,1,3,0,0,1,2,0,14,0,0,0.8571,0.625,0,0,5.5,454,1,0,NotFaulty
2,3,0,1,3,0,0,1,2,0,14,0,0,0.8333,0.625,0,0,5.5,455,1,0,NotFaulty
1,1,0,0,2,0,0,0,0,2,4,0,0,0,1,0,0,3,911,1,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,NotFaulty
6,1,0,0,13,15,0,0,3,1.16,443,1,0,0,0.5417,0,0,72,157,18,0.0787,NotFaulty
18,2,0,2,31,21,0,2,18,0.1471,227,0,0,0.36,0.3472,1,1,11.5,53,2,0.0754,NotFaulty
18,2,0,1,27,43,0,1,18,0.1765,435,0,0,0.2381,0.2431,1,1,23.0556,54,2,0.0795,NotFaulty
14,1,0,6,24,69,0,6,14,0.9103,143,0.9167,0,0,0.1857,0,0,8.3571,71,2,0,NotFaulty
11,1,0,2,18,37,0,2,11,0.875,106,0.875,0,0,0.2159,0,0,7.9091,91,2,0,NotFaulty
12,1,0,4,20,34,0,4,12,0.8384,135,0.8889,0,0,0.2604,0,0,9.5,85,2,0,NotFaulty
55,1,0,30,144,0,0,30,42,0.4167,3548,1,0,0,0.1608,0,0,63.4364,21,19,0.1123,Faulty
2,2,0,2,7,0,0,2,1,0,32,0,0,0.9846,0.625,0,0,14,594,2,0,Faulty
60,1,0,23,102,1434,0,23,40,0.8657,883,1,0,0,0.1583,0,0,13.2667,21,26,0.1457,Faulty
10,1,0,0,19,37,0,0,4,0.5937,2323,0.9714,0,0,0.5833,0,0,227.8,130,8,0.0787,NotFaulty
16,1,0,2,16,120,0,2,16,1.0667,20,0,0,0,0.3625,0,0,0,82,1,0,NotFaulty
1,1,0,0,2,0,0,0,1,2,12,0,0,0,1,0,0,9,1321,1,0,NotFaulty
3,1,0,2,14,0,0,2,1,0.1667,86,0,0,0,0.5556,0,0,26.6667,442,4,0,NotFaulty
20,1,0,3,40,166,0,3,17,0.4737,170,0.5,0,0,0.2895,0,0,7.4,68,4,0.0787,Faulty
2,1,0,0,3,1,0,0,1,2,7,0,0,0,1,0,0,2.5,681,1,0,Faulty
2,1,0,1,3,1,0,1,1,2,7,0,0,0,0.75,0,0,2.5,682,1,0,Faulty
3,1,0,2,4,3,0,2,2,2,14,0,0,0,0.5556,0,0,3.6667,455,1,0,Faulty
3,1,0,2,4,3,0,2,2,2,14,0,0,0,0.5556,0,0,3.6667,456,1,0,Faulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1371,1,0,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1372,1,0,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1373,1,0,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1374,1,0,NotFaulty
5,1,0,1,14,0,0,1,5,0.4167,180,0.3333,0,0,0.8,1,1,34.4,280,13,0,Faulty
5,1,0,1,14,0,0,1,5,0.3125,251,0.25,0,0,0.8,1,1,48.4,288,19,0,Faulty
5,1,0,1,14,0,0,1,5,0.25,322,0.2,0,0,0.8,1,1,62.4,297,25,0,Faulty
9,1,0,8,17,34,0,8,7,0.875,53,0,0,0,0.25,0,0,4.7778,166,1,0,Faulty
6,1,0,4,13,7,0,4,4,0.4,104,0,0,0,0.4,0,0,16,251,5,0,NotFaulty
5,1,0,2,10,10,0,2,4,2,157,0,0,0,0.4333,0,0,30.4,305,10,0,NotFaulty
5,2,0,2,10,0,0,2,4,0,31,0,0,0.8,0.4667,1,5,5,306,1,0,NotFaulty
9,3,0,2,21,0,0,2,8,0,108,0,0,0.7037,0.3889,2,11,10.8889,172,4,0,NotFaulty
6,1,0,1,12,0,0,1,5,0.2,69,0.5,0,0,0.5556,1,1,10.1667,259,3,0,NotFaulty
5,1,0,3,10,10,0,3,4,2,62,0,0,0,0.4333,0,0,11.4,313,2,0,NotFaulty
5,1,0,2,7,0,0,2,4,0.2857,83,0,1,0,0.75,0,0,14.2,314,1,0,NotFaulty
2,1,0,3,11,0,0,3,2,0,48,0,0,0,0.75,0,0,22.5,788,5,0,NotFaulty
8,1,0,4,24,0,0,4,2,0.619,500,0.6667,0,0,0.4286,0,0,60.75,201,11,0,NotFaulty
9,3,0,2,18,0,0,2,8,0,69,0,0,0.7037,0.4815,2,10,6.5556,180,3,0,NotFaulty
1,1,0,0,2,0,0,0,1,2,20,0,0,0,1,0,0,15,1626,1,0,NotFaulty
42,2,0,18,109,177,0,18,25,0.7889,3553,0.9655,0,0.3103,0.1728,2,9,82.9048,44,23,0.0899,NotFaulty
2,1,0,0,3,1,0,0,0,1,24,0,1,0,0.6,0,0,9,930,1,0,NotFaulty
5,1,0,3,9,0,0,3,2,0.4583,147,0,0,0,0.6,0,0,27.2,375,9,0,NotFaulty
14,2,0,1,20,27,0,1,0,0.7051,617,0.1667,0,0.5938,0.3304,0,0,42.6429,138,8,0,NotFaulty
4,1,0,2,8,0,0,2,3,0.5,29,0,0,0,0.5,0,0,5.75,484,1,0,NotFaulty
5,1,0,3,10,0,0,3,4,0.5,34,0,0,0,0.4667,0,0,5.4,388,1,0,NotFaulty
6,1,0,0,14,1,0,0,6,0.65,80,0,0,0,0.4583,1,1,11.6667,325,3,0,NotFaulty
14,1,0,0,15,0,0,0,9,0.4615,341,1,0,0,0.3571,0,0,23.1429,141,7,0,NotFaulty
5,1,0,2,9,0,0,2,2,0.4583,184,0.1667,0,0,0.6,0,0,34.6,399,4,0,NotFaulty
1,1,0,0,2,0,0,0,1,2,14,0,1,0,1,0,0,9,1999,1,0,NotFaulty
4,1,0,0,4,6,0,0,4,2,4,0,0,0,1,0,0,0,500,1,0,NotFaulty
10,1,0,1,22,45,0,1,10,2,65,0,0,0,0.4667,0,0,5.5,201,3,0.0923,NotFaulty
4,1,0,1,10,0,0,1,3,0.5333,81,0,0,0,0.375,0,0,18,505,2,0,Faulty
4,1,0,0,9,0,0,0,3,0.5833,128,0,0,0,0.5,0,0,30,508,6,0,Faulty
9,1,0,13,66,36,0,13,8,2,724,0,0,0,0.1667,0,0,79.4444,230,20,0.079,Faulty
4,1,0,0,8,0,0,0,3,0.3333,89,1,1,0,0.6667,1,1,20.5,521,8,0,NotFaulty
5,1,0,3,10,4,0,3,5,0,53,1,0,0,0.4,0,0,9.4,418,2,0,NotFaulty
17,1,0,4,27,132,0,4,17,0.9531,131,1,0,0,0.2353,0,0,6.4706,124,2,0,Faulty
1,1,0,0,2,0,0,0,0,2,4,0,0,0,1,0,0,3,2116,1,0,Faulty
5,1,0,2,10,10,0,2,4,2,47,0,0,0,0.4333,0,0,8.4,424,2,0,NotFaulty
5,1,0,1,9,10,0,1,4,2,34,0,0,0,0.4333,0,0,5.8,425,2,0,NotFaulty
5,1,0,1,9,10,0,1,4,2,28,0,0,0,0.4333,0,0,4.6,426,1,0,NotFaulty
5,1,0,1,9,10,0,1,4,2,32,0,0,0,0.4333,0,0,5.4,428,2,0,NotFaulty
4,1,0,1,7,0,0,1,2,0.3333,36,0,0,0,0.4667,0,0,7.75,537,3,0,NotFaulty
5,1,0,1,8,10,0,1,4,2,49,0,0,0,0.4333,0,0,8.8,431,3,0,NotFaulty
3,1,0,1,10,3,0,1,2,2,33,0,0,0,0.4667,0,0,10,720,1,0,NotFaulty
3,1,0,8,11,3,0,8,2,1,44,0,8,0,0.6,0,0,11,721,1,0,NotFaulty
3,1,0,0,5,0,0,0,3,0.1667,70,0,0,0,0.8333,0,0,21.3333,723,3,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,168,0,0,0,0,0,0,0,0,0,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,NotFaulty
2,1,0,3,5,1,0,3,0,1,66,0,0,0,1,0,0,31.5,1086,1,0,NotFaulty
46,1,0,13,171,1031,0,13,6,0.9111,4417,0,0,0,0.2646,0,0,95,54,81,0.0791,Faulty
5,1,0,5,28,10,0,5,4,2,156,0,0,0,0.4333,0,0,30.2,506,5,0,Faulty
10,1,0,1,26,21,0,1,10,0.8413,169,1,0,0,0.2571,0,0,15.2,254,2,0,NotFaulty
6,1,0,0,26,9,0,0,5,0.7,117,1,0,0,0.4,0,0,17.5,425,4,0,NotFaulty
2,3,0,2,7,0,0,2,0,0,24,0,0,0.9886,0.6667,1,1,10.5,1278,1,0,NotFaulty
2,3,0,2,8,0,0,2,0,0,38,0,0,0.9848,0.625,1,1,17.5,1279,2,0,NotFaulty
3,2,0,2,4,3,0,2,0,1,17,0,0,0.8571,0.6667,1,1,4.3333,854,1,0,Faulty
16,1,0,9,57,102,0,9,10,0.8867,514,1,0,0,0.1806,0,0,30.5,162,9,0.1111,Faulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,2601,1,0,NotFaulty
19,1,0,10,59,0,0,10,17,0.4778,656,0.8,0,0,0.307,0,0,33.2632,139,12,0,NotFaulty
5,1,0,5,17,4,0,5,4,0.625,73,1,0,0,0.5,0,0,13.2,532,4,0.0793,Faulty
1,4,0,0,2,0,0,0,1,2,4,0,0,1,1,0,0,3,2664,1,0,NotFaulty
3,1,0,0,5,3,0,0,2,2,17,0,0,0,0.5556,0,0,4.6667,889,1,0,NotFaulty
3,1,0,0,5,3,0,0,2,2,29,0,0,0,0.5556,0,0,8.6667,891,5,0,NotFaulty
24,1,0,7,80,268,0,7,23,0.9957,588,0.1,0,0,0.113,0,0,23.0833,113,4,0.0021,NotFaulty
4,1,0,2,6,0,0,2,3,0.3333,74,0,0,0,0.4,0,0,16,684,2,0,Faulty
4,1,0,3,6,0,0,3,3,0,39,0,0,0,0.5,0,0,8.25,685,1,0,Faulty
3,1,0,1,3,3,0,1,3,2,3,0,0,0,1,0,0,0,914,1,0,NotFaulty
30,1,0,6,46,435,0,6,30,1.0345,407,0,0,0,0.275,0,0,12.4667,92,3,0.0969,Faulty
2,1,0,1,10,0,0,1,2,0,138,1,0,0,0.75,0,0,65.5,7,13,0,NotFaulty
7,1,0,2,14,1,0,2,7,0.0833,65,1,0,0,0.4286,0,0,8,3,2,0,NotFaulty
17,2,0,2,24,116,0,2,17,0.375,181,1,0,0.2727,0.3529,1,2,9.4706,2,2,0,NotFaulty
17,2,0,2,24,116,0,2,17,0.375,181,1,0,0.2727,0.4706,1,2,9.4706,4,2,0,NotFaulty
7,1,0,2,11,1,0,2,7,0.0833,60,1,0,0,0.4286,0,0,7.2857,11,2,0,NotFaulty
8,1,0,5,16,0,0,5,7,0.0952,94,1,0,0,0.2813,0,0,10.375,11,2,0,NotFaulty
1,1,0,0,2,0,0,0,0,2,4,0,0,0,1,0,0,3,89,1,0,NotFaulty
2,1,0,2,5,0,0,2,1,0,27,0,0,0,0.6667,0,0,12,47,5,0,NotFaulty
2,1,0,2,6,0,0,2,1,0,32,0,0,0,0.625,0,0,14,49,2,0,NotFaulty
2,1,0,4,13,0,0,4,1,0,224,0,0,0,0.625,0,0,110,57,16,0,NotFaulty
2,1,0,4,8,0,0,4,1,0,76,0,0,0,0.625,0,0,36,60,5,0,NotFaulty
2,1,0,2,7,0,0,2,1,0,70,0,0,0,0.625,0,0,33,63,5,0,NotFaulty
2,1,0,4,13,0,0,4,1,0,224,0,0,0,0.625,0,0,110,72,16,0,NotFaulty
2,1,0,1,3,1,0,1,1,2,7,0,0,0,0.75,0,0,2.5,73,1,0,NotFaulty
2,1,0,1,3,1,0,1,1,2,7,0,0,0,0.75,0,0,2.5,74,1,0,NotFaulty
3,1,0,2,11,0,0,2,1,0.25,100,0,0,0,0.5333,0,0,31.6667,52,5,0,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,159,1,0,NotFaulty
3,1,0,1,3,3,0,1,3,2,3,0,0,0,0.8333,0,0,0,54,1,0,NotFaulty
10,1,0,15,36,45,0,15,9,2,275,0,0,0,0.3571,0,0,26.5,18,5,0,NotFaulty
7,1,0,10,20,21,0,10,6,1,168,0,4,0,0.4167,0,0,22,29,7,0.0078,Faulty
3,1,0,0,5,3,0,0,2,2,17,0,0,0,0.5556,0,0,4.6667,69,1,0,NotFaulty
6,1,0,0,6,15,0,0,6,2,6,0,0,0,1,0,0,0,35,1,0,NotFaulty
6,1,0,6,16,0,0,6,2,0.4667,321,0,0,0,0.4167,0,0,51.5,40,11,0,NotFaulty
4,1,0,1,11,0,0,1,3,0.3333,66,0,0,0,0.625,0,0,14.75,62,2,0,NotFaulty
61,2,0,6,82,1324,0,6,53,0.3867,876,1,0,0.2308,0.4672,2,8,13.2787,6,13,0,NotFaulty
9,1,0,1,18,2,0,1,7,0.5,95,0,0,0,0.3611,0,0,9.3333,44,2,0,NotFaulty
10,3,0,3,27,3,0,3,9,0.3333,145,1,0,0.6786,0.375,2,11,13.4,42,5,0,NotFaulty
31,3,0,3,59,45,0,3,30,0.35,280,1,0,0.3878,0.3484,2,12,7.9677,14,5,0,NotFaulty
9,1,0,1,17,14,0,1,7,0.75,94,0,0,0,0.4167,0,0,9,53,4,0,NotFaulty
7,1,0,10,28,9,0,10,6,0.4048,557,0.8571,0,0,0.3167,0,0,77.5714,78,36,0,NotFaulty
61,2,0,7,83,1180,0,7,53,0.2567,902,1,0,0.2308,0.4672,2,8,13.7049,11,13,0,NotFaulty
4,1,0,0,10,4,0,0,4,0.6667,31,0,0,0,0.5,1,1,6.5,173,1,0,NotFaulty
8,2,0,2,18,0,0,2,7,0.2857,55,1,0,0.6957,0.3438,1,5,5.75,87,2,0,NotFaulty
82,2,0,29,166,2843,0,29,55,0.8959,3487,0.9333,0,0.1837,0.1033,2,8,41.1585,12,44,0.0973,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
2,1,0,1,3,1,0,1,0,0,18,0,0,0,0.875,0,0,7,501,1,0,NotFaulty
2,2,0,1,4,0,0,1,1,0,14,0,0,0.9846,0.6667,0,0,5.5,502,1,0,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,503,1,0,NotFaulty
2,3,0,1,3,0,0,1,2,0,14,0,0,0.8571,0.625,0,0,5.5,504,1,0,NotFaulty
2,3,0,1,3,0,0,1,2,0,14,0,0,0.8333,0.625,0,0,5.5,505,1,0,NotFaulty
1,1,0,0,2,0,0,0,0,2,4,0,0,0,1,0,0,3,1012,1,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,NotFaulty
8,1,0,0,18,22,0,0,4,1.0476,543,0.8333,0,0,0.4857,0,0,66.125,131,18,0.0786,NotFaulty
20,2,0,1,34,58,0,1,20,0.2368,294,0,0,0.3333,0.27,1,1,13.6,53,3,0.0753,NotFaulty
21,2,0,0,37,94,0,0,20,0.4833,521,0,0,0.2174,0.2167,1,1,23.6667,52,4,0.0795,NotFaulty
2,1,0,3,5,0,0,3,1,0.5,29,0,0,0,0.625,0,0,12.5,555,1,0,Faulty
16,1,0,7,27,90,0,7,16,0.9179,174,0.9231,0,0,0.1875,0,0,9.0625,70,2,0,NotFaulty
12,1,0,2,19,46,0,2,12,0.8889,128,0.8889,0,0,0.2262,0,0,8.9167,95,2,0,NotFaulty
14,1,0,5,22,55,0,5,14,0.8741,174,0.9091,0,0,0.2222,0,0,10.6429,82,2,0,NotFaulty
12,1,0,3,20,32,0,3,12,0.8283,157,0.8889,0,0,0.25,0,0,11.3333,97,2,0,NotFaulty
3,1,0,0,5,0,0,0,3,0,24,0,0,0,0.8333,1,1,6.6667,391,2,0,NotFaulty
59,1,0,38,167,173,0,38,53,0.4511,4523,0.8333,0,0,0.149,0,0,75.5593,23,42,0.1119,Faulty
0,1,0,0,0,0,0,0,0,2,40,0,0,0,0,0,0,0,0,0,0,NotFaulty
73,1,0,23,143,822,0,23,43,0.5278,1417,1,0,0,0.1385,0,0,18.3836,20,29,0.146,NotFaulty
10,1,0,0,20,31,0,0,4,0.5988,2322,0.9444,0,0,0.7407,0,0,227.6,155,6,0.0786,NotFaulty
20,1,0,2,20,190,0,2,20,1.0526,24,0,0,0,0.2917,0,0,0,78,1,0,NotFaulty
21,1,0,3,23,210,0,3,20,2,117,0,0,0,0.2857,0,0,4.5714,75,1,0,NotFaulty
2,1,0,1,6,0,0,1,1,0,27,0,0,0,0.75,0,0,12,798,2,0,NotFaulty
3,1,0,2,14,0,0,2,1,0.1667,86,0,0,0,0.5556,0,0,26.6667,534,4,0,NotFaulty
24,1,0,4,47,260,0,4,21,0.5,174,0.5,0,0,0.2422,0,0,6.1667,68,3,0.0787,NotFaulty
3,1,0,1,5,3,0,1,2,2,44,0,0,0,0.5556,0,0,13.6667,547,7,0,NotFaulty
3,1,0,1,6,3,0,1,2,2,58,0,0,0,0.5556,0,0,18.3333,549,5,0,NotFaulty
3,1,0,1,6,3,0,1,2,2,58,0,0,0,0.5556,0,0,18.3333,551,5,0,NotFaulty
3,1,0,1,7,3,0,1,2,2,50,0,0,0,0.5556,0,0,15.6667,553,4,0,NotFaulty
